date,value,x
2024-10-21,2186440664,1729476900000
2024-10-22,2187091519,1729563300000
2024-11-23,2172747021,1732376281000
2024-11-24,2171696677,1732414500000
2024-11-26,2171512411,1732587300000
2024-11-27,2172225646,1732673700000
2024-11-28,2172837724,1732760100000
2024-11-29,2173406989,1732846500000
2024-11-30,2171153571,1732932900000
2024-12-01,2172098289,1733019300000
2024-12-02,2169651172,1733105700000
2024-12-03,2157242184,1733192100000
2024-12-04,2150410878,1733278500000
2024-12-07,2148543951,1733539472000
2024-12-08,2152191911,1733624100000
2024-12-09,2152694843,1733710492000
2024-12-10,2154022306,1733796900000
2024-12-11,2158194042,1733958522000
2024-12-12,2158856531,1733969692000
2024-12-13,2160311708,1734056100000
2024-12-14,2162604798,1734142500000
2024-12-15,2163998030,1734228900000
2024-12-16,2166411513,1734315300000
2024-12-17,2168467387,1734401700000
2024-12-19,2170345106,1734574492000
2024-12-20,2170895086,1734720982000
2024-12-21,2171455583,1734747300000
2024-12-22,2172386512,1734833692000
2024-12-24,2174245068,1735006500000
2024-12-25,2176083690,1735092900000
2024-12-26,2176469599,1735179300000
2024-12-27,2177358461,1735265700000
2024-12-28,2178383980,1735352100000
2024-12-29,2179569896,1735452951000
2024-12-30,2181044166,1735526720000
2024-12-31,2182595269,1735664570000
2025-01-02,2185344760,1735800020000
2025-01-03,2186942221,1735870500000
2025-01-04,2186573787,1735956900000
2025-01-06,2188266580,1736129700000
2025-01-07,2190056139,1736216100000
2025-01-09,2192265579,1736388900000
2025-01-10,2191587777,1736475300000
2025-01-12,2195115243,1736715510000
2025-01-13,2195154671,1736734500000
2025-01-14,2198004385,1736872551000
2025-01-16,2199745975,1737005580000
2025-01-17,2199850760,1737084581000
2025-01-18,2200362314,1737171460000
2025-01-19,2200683009,1737252892000
2025-01-21,2202999793,1737425700000
2025-01-22,2204342773,1737557241000
2025-01-23,2206259425,1737657562000
2025-01-24,2206912048,1737684900000
2025-01-25,2208995347,1737843530000
2025-01-26,2208927980,1737857700000
2025-01-27,2209938913,1737944100000
2025-01-29,2212633907,1738121402000
2025-01-30,2213230528,1738205360000
2025-01-31,2214091387,1738289700000
2025-02-01,2214059549,1738376092000
2025-02-02,2214742024,1738462492000
2025-02-03,2213450081,1738548900000
2025-02-04,2213741408,1738635300000
2025-02-05,2213279289,1738721700000
2025-02-06,2213957253,1738808100000
2025-02-07,2214223341,1738894500000
2025-02-09,2217266570,1739067300000
2025-02-10,2218375826,1739153700000
2025-02-11,2218752778,1739314980000
2025-02-12,2218113024,1739365940000
2025-02-13,2218115872,1739412892000
2025-02-14,2218065924,1739499300000
2025-02-15,2219298256,1739585700000
2025-02-16,2219779627,1739672100000
2025-02-17,2220229151,1739758500000
2025-02-19,2221031361,1739931300000
2025-02-20,2222206304,1740017700000
2025-02-21,2223570602,1740104100000
2025-02-22,2227547294,1740190492000
2025-02-23,2228903128,1740276900000
2025-02-24,2230419905,1740363300000
2025-02-25,2231774707,1740449692000
2025-02-26,2232927840,1740536092000
2025-02-27,2233019049,1740628332000
2025-02-28,2232821125,1740708900000
2025-03-01,2233903968,1740795300000
2025-03-02,2234100857,1740881700000
2025-03-03,2233628941,1740968100000
2025-03-04,2234002498,1741054500000
2025-03-05,2236016972,1741150192000
2025-03-06,2237901626,1741232780000
2025-03-07,2238980585,1741313700000
2025-03-08,2238727890,1741400100000
2025-03-09,2238782297,1741486500000
2025-03-11,2236735743,1741659300000
2025-03-12,2238137393,1741749901000
2025-03-13,2239451038,1741835140000
2025-03-14,2240392294,1741918500000
2025-03-15,2240996154,1742004900000
2025-03-16,2241377169,1742091300000
2025-03-18,2243210321,1742264100000
2025-03-19,2244510048,1742422420000
2025-03-20,2244594431,1742436900000
2025-03-22,2246473576,1742625160000
2025-03-23,2246234700,1742714402000
2025-03-24,2247352429,1742782500000
2025-03-25,2246990297,1742878661000
2025-03-26,2247278046,1742961960000
2025-03-27,2247956731,1743041700000
2025-03-31,2248622274,1743387300000
2025-04-01,2248137662,1743473700000
2025-04-05,2248362019,1743893581000
2025-04-06,2247832308,1743966450000
2025-04-07,2245014111,1744033162000
2025-04-08,2243824890,1744079980000
2025-04-09,2244377341,1744164901000
2025-04-10,2246249931,1744259221000
2025-04-11,2246084223,1744337700000
2025-04-12,2246715549,1744476610000
2025-04-14,2246847353,1744606531000
2025-04-16,2248227230,1744768991000
2025-04-17,2248690246,1744856100000
2025-04-18,2249015133,1744942500000
2025-04-20,2249711547,1745128750000
2025-04-24,2251952904,1745472730000
2025-04-25,2250766088,1745551731000
2025-04-26,2251703733,1745655352000
2025-04-27,2251855975,1745720100000
2025-04-28,2252449235,1745806500000
2025-04-29,2252807211,1745892892000
2025-04-30,2253597913,1745992272000
2025-05-01,2254327592,1746072250000
2025-05-02,2254580028,1746152100000
2025-05-03,2255102326,1746238500000
2025-05-04,2254870890,1746324900000
2025-05-05,2255391009,1746411300000
2025-05-06,2255583294,1746497700000
2025-05-07,2256097873,1746584100000
2025-05-08,2256045258,1746670500000
2025-05-10,2257109362,1746843300000
2025-05-11,2257201902,1746929700000
2025-05-12,2257591407,1747016292000
2025-05-13,2256143243,1747102500000
2025-05-14,2256441037,1747191292000
2025-05-15,2257423278,1747275300000
2025-05-16,2256928701,1747361692000
2025-05-17,2258928267,1747448100000
2025-05-18,2260078448,1747534500000
2025-05-19,2260326711,1747631880000
2025-05-20,2260838890,1747707300000
2025-05-21,2261642311,1747793700000
2025-05-22,2262051839,1747880100000
2025-05-23,2262612071,1747975310000
2025-05-24,2263766059,1748052900000
2025-05-28,2265175274,1748398500000
2025-05-30,2266103220,1748584900000
2025-06-01,2267153938,1748760801000
2025-06-02,2267967844,1748830500000
2025-06-03,2268536202,1748932461000
2025-06-04,2269367011,1749008811000
2025-06-05,2270041568,1749089700000
2025-06-06,2269299446,1749176100000
2025-06-07,2268804145,1749305042000
2025-06-09,2269826589,1749435300000
2025-06-10,2270876075,1749521692000
2025-06-11,2272673190,1749608100000
2025-06-12,2273591305,1749696742000
2025-06-13,2275228018,1749797980000
2025-06-14,2275448778,1749875110000
2025-06-15,2276295735,1749953700000
2025-06-16,2276768189,1750040100000
2025-06-17,2276729246,1750139492000
2025-06-18,2276207035,1750212900000
2025-06-19,2276983828,1750299300000
2025-06-20,2276777504,1750385700000
2025-06-21,2277175192,1750482962000
2025-06-22,2277632703,1750558500000
2025-06-24,2278556972,1750796131000
2025-06-25,2278705390,1750817700000
2025-06-28,2278926822,1751076900000
2025-06-29,2279524057,1751163292000
2025-06-30,2280822216,1751249700000
2025-07-01,2283874001,1751336092000
2025-07-02,2284690399,1751435641000
2025-07-03,2286366852,1751508900000
